GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
1228691,TORA 40 CP B/30,4,2,"2,865",
8004523,TORAS DENK 5MG B/30,1,1,"3,100",
8416220,TORIX 120MG COMP B/30,1,0,"5,540",
1269741,TORSINEX 10MG B/30,4,2,"5,370",
1397541,TORSINEX CPR 20MG BT30,13,2,"6,750",
2264016,TRABAR 100MG INJ AMP B/5           ,5,2,"5,000",
2264022,TRABAR 50MG CAPS B/10              ,4,1,"3,030",
8123185,TRACEDOL CPR EFF BT 16,4,2,"3,340",
1004441,TRADOLAN 50MG CP B/20,127,2,"1,490",
1004451,TRADOLAN LP 150MG CP B/20,9,1,"3,940",
2284160,TRAMADIS 100MG/2ML AMP INJ B/5,2,2,"1,990",
2292633,TRAMADIS 50MG GELULE B/10,10,2,"2,790",
8112678,TRAMAGEN 100MG INJ B/5,4,2,"3,130",
8165864,TRAMAPA 37.5MG/325MG CP B/20,1,1,"1,880",
1764221,TRANEXA 500MG/5MG IV SOL INJ AMP/5ML B/5,6,1,"3,125",
3475821,TRANXENE 10MG GELULE B/30          ,2,1,"2,370",
3475815,TRANXENE 5MG GELULE B/30           ,2,1,"1,350",
2257275,TREMADOL 50MG CP B/20              ,2,1,"3,540",
8484753,TRIALGAN 100/500/15MG CPR B/10,9,2,"1,350",
2286408,TRIALGIC CP B/24,39,2,"1,890",
5160839,TRIBAX GEL ,59,0,"1,130",
8108576,TRIBUTINE 0.787% S.BUV F/250ML,13,1,"2,690",
8108607,TRIBUTINE 150MG GELU B/20,3,1,"3,920",
8108553,TRIBUTINE SACHET 150MG B/20,2,0,"3,960",
2264039,TRIFENE 200MG CPR B/20             ,9,2,"1,420",
8151023,TRIPLIXAM 10/2.5/10MG CP B/30,5,2,"23,420",
8151046,TRIPLIXAM 10/2.5/5MG CP B/30,2,2,"22,730",
8151052,TRIPLIXAM 5MG/1.25/10MG CPR B/30,3,2,"16,185",
2291438,"TRITAZIDE 10/12,5MG CPR B/28     ",6,2,"9,400",
2291421,TRITAZIDE 10/25MG CPR B/28       ,2,1,"10,125",
8169939,TRITAZIDE 5/25MG CPR B/28,4,2,"8,295",
3189067,TRIVASTAL LP 50MG COMP B/30      ,6,2,"9,590",
1205191,TROYFENAC MR 50/4MG CP B/20,1,0,"3,860",
8170204,TURBOVAS 10MG CPR ENR B/30,1,1,"7,620",
2289789,ULCIZONE 20MG CP B/14,7,2,"2,000",
8414445,ULZOCER CPR BT28,1,1,"5,510",
2298831,UPRADONE GEL B/30,1,1,"12,430",
9016860,URADOX 2MG CPR B/30,2,1,"6,230",
1649321,VAROXA 20MG CP B/30,2,1,"12,400",
3532074D,"VENTOLINE 2,5/2,5ML SOL INH UNID/60  (DETAIL)",1,0,"6,150",
3443873,VENTOLINE BUCC FL AERO 200DOSE     ,144,7,"3,920",
1510601,VILDARIL 50MG CP B/30,3,2,"7,030",
1510631,VILDARIL M 50/1000MG CP B/30,105,3,"7,440",
1510611,VILDARIL M 50/500MG CP B/30,14,2,"7,160",
8463900,VILDARIL M 50MG/850MG CP B/30,7,1,"7,300",
8159450,VISCERALGINE 50MG CP B/30,14,2,"2,190",
3112969,VISCERALGINE SP FL/150ML           ,29,6,"1,600",
3112975,VISCERALGINE SUPPO B/20            ,64,3,"1,630",
3205441,VOGALENE 15MG GELULE BT/20         ,11,2,"5,280",
3171481,VOGALENE 5 SOL BUV FL/150ML        ,90,4,"2,730",
3114968,VOGALENE GTTE FL/30ML              ,7,2,"1,810",
3114974,VOGALENE SUPPO B/10                ,100,-1,"1,120",
3246049,VOLTARENE 100MG LP COMP B/15       ,3,1,"6,150",
3221434,VOLTARENE 100MG SUPPO B/10         ,1,1,"3,360",
3235117,VOLTARENE 50MG COMP B/30           ,2,1,"5,460",
2287454,VOLTFAST 50MG SACH B/9             ,1,1,"3,470",
2192297,XARELTO 20MG CP B/14,3,1,"19,290",
3301601,XATRAL 2.5MG CPR BTE/30            ,9,2,"8,710",
3511066,XATRAL LP 10MG B/30                ,1,1,"24,050",
8177637,XERIN 5MG/10MG CP B/10,1,1,"3,160",
1732951,Z COT 15MG CP B/30,4,3,"11,020",
2294282,ZERODOL 100MG CP B/10              ,33,1,"2,100",
8103745,ZERODOL CR 200MG CP B/10,26,2,"4,030",
8103751,ZERODOL CR 200MG CPR B/30,2,0,"11,740",
2291668,ZERODOL P 500MG CP B/10                ,64,3,"2,210",
2291645,ZERODOL P 500MG CP B/30,1,0,"6,200",
2281718,ZIFAR CP 10MG B/14                 ,23,1,"1,460",
3259833,ZYLORIC 100MG COMP B/28            ,12,2,"1,580",
3272727,ZYLORIC 200MG COMP B/28            ,2,2,"2,490",
8109682,ZYLTAN 50MG CP B/30,1,1,"5,070",
8178393,ZYLTAN AM 50/5MG CP B/30,4,1,"6,300",
8109676,ZYLTAN H 50/12.5MG B/30,4,2,"5,490",
3361359,ZYRTEC 10MG COMP B/10              ,7,2,"4,610",
,,Nombre d'articles :,639,,
Code Géo :,VERMIFUGES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8152318,ABZ 200MG/5ML SP F/10ML,45,4,680,
8059783,ABZ 400MG CP B/1,10,3,830,
1312331,ABZ 400MG CP B/3,1,3,"2,090",
707883,ALBELA 400MG SUSP BUV F/10ML,8,0,895,
2024424,ALBEN 4% SUSP 10ML FL/1            ,10,3,"1,610",
2024418,ALBEN 400MG COMP B/1               ,173,0,"1,450",
1603971,ALBENDAZOLE AFRICURE CP 400MG,93,19,250,
2294342,ALBENDAZOLE TM 400MG B/1,148,9,420,
8423993,ALBENTOX 400MG CPR B/3,97,8,"1,450",
8414209,ALBENTOX 400MG SP F/15ML,63,4,830,
8476529,ALDEZOLE 400MG CP B/1,23,2,390,
1426051,ALOZOL 400MG CP B/100,12,1,"29,990",
1426051D,ALOZOL 400MG CP B/100  (DETAIL),647,90,300,
1935371,ALZEN 400MG /1ML FL/10ML,8,5,900,
1242211,BEKRAZOLE 400MG CP B/1,1,3,"1,003",
1242221,BEKRAZOLE S.BUV 200MG/5ML 10ML,6,2,"1,010",
8171296,BENDEX SP F/10ML,16,8,880,
2288620,CALBEN 400MG CPR B/1               ,14,3,740,
2288637,CALBEN 400MG FL/10ML               ,3,3,840,
2038656,CARBEN 100MG CPR B/6               ,4,2,990,
2038662,CARBEN 500MG CPR B/1               ,4,4,970,
2038739,CARBEN SUSP BUV FL30ML             ,5,5,"1,350",
8471822,EXYT 200MG/5ML SUP BUV F/10ML,12,1,855,
8471839,EXYT 400MG CP A CROQ B/4,36,4,"1,200",
3305622,HELMINTOX 125MG SP F/15ML          ,31,5,"1,350",
3305639,HELMINTOX 250MG COMP B/3           ,166,5,"1,490",
2023809D,HELMINTOX SACHET 15ML  (DETAIL),61,1,"1,200",
2278751,LIC DAZOL 400MG CPR B/2            ,1,0,"1,470",
8472081,MEBEN GH 500MG CPR B/1,25,7,410,
8054277,MEBENDAZOLE UBI 100MG/5ML SP       ,163,9,900,
1215821,MEZOL 400MG/10ML S BUV FL/10ML,136,5,850,
2254360,NEMOZOLE 400MG CP B/1              ,127,95,950,
1597591,PYRANTEL GH 250MG CP B/3,66,4,"1,380",
1696241,PYRANTEL GH 5 SP FL/15ML,25,0,"1,170",
2295560,PYRANTOX 250MG SP F/15ML           ,11,4,"1,250",
9007200,SANIVER 0.4G/10ML SUSP BUV F/10ML,783,0,690,
8008722,SANIVER 400MG CP B/1,"1,561",97,440,
1298971,SANOZOL 400MG CPR PELL B/3,50,3,"1,170",
8517257,T MEDAZOL 500MG CP B/2,10,3,690,
8716933D,TUVERS 400MG CP B/30  (DETAIL),69,0,"1,300",
8716910,TUVERS SUSP 200MG/5ML FL/30ML,394,10,570,
8016420,UBENZOLE 400MG CP B/1,17,2,730,
2268250,VEREX 400MG CPR B/1                ,109,12,"1,000",
2268267,VEREX 400MG SUSP BUV F/10ML        ,83,8,"1,000",
8171907,VERGO 400MG CP B/1,39,5,930,
1207501,VERGO SIROP F/10ML,18,3,930,
8102438,VERIBEN 400MG CPR B/1              ,3,4,"1,040",
2296097,VERIBEN SP F/10ML                  ,4,1,"1,020",
3225490,VERMOX 100MG COMP B/6              ,7,1,"1,570",
2028020,VERMOX 500MG COMP B/1              ,24,0,"1,360",
3248746,VERMOX SUSP FL/30ML                ,11,2,"2,000",
2026179,VERZOL 400MG COMP B/1              ,20,4,960,
2029640,VERZOL SUSP BUV FL/10ML            ,36,0,990,
2261408,WORMIN 100MG SUSP F/30ML           ,30,0,"1,210",
2265168,WORMIN 500MG CPR BT/1              ,121,21,390,
1615441,ZENTEL 400MG COMP B/1              ,25,4,"1,880",
3297041,ZENTEL SUSP BUV FL/10ML            ,4,4,"2,065",
1279051,ZEROVER 500MG CP B/1,35,0,530,
1350721,ZEROVER SP FL/30ML,12,2,"1,000",
,,Nombre d'articles :,59,,
,,,Nombre total d'aticles :,,"2,910"
LISTE DES PRODUITS VENDUS -  Imprimé le mercredi 10 décembre 2025 à 11:04 par BORIS EASY,,Page : 1/1,@ 2023 - EasyPharma SWITCH ,,
