GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
2291645,ZERODOL P 500MG CP B/30,1,0,"6,200",
2281718,ZIFAR CP 10MG B/14                 ,5,1,"1,460",
8111779,ZITRAM SR 100 CP B/20,1,0,"2,810",
3259833,ZYLORIC 100MG COMP B/28            ,4,2,"1,580",
3272727,ZYLORIC 200MG COMP B/28            ,2,2,"2,490",
8109682,ZYLTAN 50MG CP B/30,2,1,"5,070",
8109676,ZYLTAN H 50/12.5MG B/30,8,2,"5,490",
3361359,ZYRTEC 10MG COMP B/10              ,1,2,"4,610",
,,Nombre d'articles :,599,,
Code Géo :,VERMIFUGES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8152318,ABZ 200MG/5ML SP F/10ML,17,4,680,
8059783,ABZ 400MG CP B/1,18,3,830,
1312331,ABZ 400MG CP B/3,2,3,"2,090",
707883,ALBELA 400MG SUSP BUV F/10ML,3,0,895,
2024418,ALBEN 400MG COMP B/1               ,83,0,"1,450",
2294342,ALBENDAZOLE TM 400MG B/1,34,9,420,
8423993,ALBENTOX 400MG CPR B/3,129,8,"1,450",
8414209,ALBENTOX 400MG SP F/15ML,12,4,830,
8476529,ALDEZOLE 400MG CP B/1,35,2,390,
1426051,ALOZOL 400MG CP B/100,3,1,"29,990",
1426051D,ALOZOL 400MG CP B/100  (DETAIL),728,90,300,
1242211,BEKRAZOLE 400MG CP B/1,1,3,"1,003",
8171296,BENDEX SP F/10ML,5,8,880,
2288620,CALBEN 400MG CPR B/1               ,18,3,740,
2288637,CALBEN 400MG FL/10ML               ,19,3,840,
2038662,CARBEN 500MG CPR B/1               ,2,4,970,
2038739,CARBEN SUSP BUV FL30ML             ,2,5,"1,350",
1675061,ERAZOL 400MG/10ML SUSP BUV F10ML,216,0,950,
8471822,EXYT 200MG/5ML SUP BUV F/10ML,13,1,855,
8471839,EXYT 400MG CP A CROQ B/4,41,4,"1,200",
2023809D,HELMINTOX SACHET 15ML  (DETAIL),68,1,"1,200",
2278751,LIC DAZOL 400MG CPR B/2            ,1,0,"1,470",
1546351,MEBEN GH 100MG/5ML SP F/30ML,52,0,830,
8472081,MEBEN GH 500MG CPR B/1,17,7,410,
8054277,MEBENDAZOLE UBI 100MG/5ML SP       ,88,9,900,
1215821,MEZOL 400MG/10ML S BUV FL/10ML,5,5,850,
2254360,NEMOZOLE 400MG CP B/1              ,46,95,950,
1525611D,NOVER UNE 400MG CP B/20  (DETAIL),25,0,400,
2262483,OZIBEN 500 MG COMP B/1             ,4,1,"1,335",
1597591,PYRANTEL GH 250MG CP B/3,31,4,"1,380",
1696241,PYRANTEL GH 5 SP FL/15ML,6,0,"1,170",
8342326,PYRANTOX 125MG COMP B/6,8,0,"1,045",
9007200,SANIVER 0.4G/10ML SUSP BUV F/10ML,384,0,690,
8008722,SANIVER 400MG CP B/1,"1,054",96,440,
1298971,SANOZOL 400MG CPR PELL B/3,16,3,"1,170",
8517257,T MEDAZOL 500MG CP B/2,23,3,690,
8716933D,TUVERS 400MG CP B/30  (DETAIL),62,-1,"1,300",
8716910,TUVERS SUSP 200MG/5ML FL/30ML,155,10,570,
2268250,VEREX 400MG CPR B/1                ,109,12,"1,000",
2268267,VEREX 400MG SUSP BUV F/10ML        ,69,8,"1,000",
8171907,VERGO 400MG CP B/1,6,5,930,
1207501,VERGO SIROP F/10ML,7,3,930,
8102438,VERIBEN 400MG CPR B/1              ,13,4,"1,040",
2296097,VERIBEN SP F/10ML                  ,8,1,"1,020",
3225490,VERMOX 100MG COMP B/6              ,11,1,"1,570",
2028020,VERMOX 500MG COMP B/1              ,5,0,"1,360",
3248746,VERMOX SUSP FL/30ML                ,22,2,"2,000",
2026179,VERZOL 400MG COMP B/1              ,23,4,960,
2029640,VERZOL SUSP BUV FL/10ML            ,50,0,990,
2261408,WORMIN 100MG SUSP F/30ML           ,17,0,"1,210",
2265168,WORMIN 500MG CPR BT/1              ,135,21,390,
2283829,ZEBEN 400MG CPR B/1                ,9,0,760,
1615441,ZENTEL 400MG COMP B/1              ,12,4,"1,880",
3297041,ZENTEL SUSP BUV FL/10ML            ,3,4,"2,065",
1279051,ZEROVER 500MG CP B/1,7,0,530,
1350721,ZEROVER SP FL/30ML,7,2,"1,000",
,,Nombre d'articles :,56,,
,,,Nombre total d'aticles :,,"2,845"
LISTE DES PRODUITS VENDUS -  Imprimé le mercredi 10 décembre 2025 à 11:22 par BORIS EASY,,Page : 1/1,@ 2023 - EasyPharma SWITCH ,,
